nVectors,memcpyOut,plan,execu,memcpyIn
90500001,178.175,0.007,341.362,128.466
90500001,177.701,0.005,315.871,129.725
90500001,172.054,0.005,332.848,242.384
90500001,177.458,0.004,361.939,129.682
90500001,177.876,0.004,356.053,128.909
90500001,177.112,0.004,369.530,128.772
90500001,177.251,0.005,356.380,128.525
90500001,177.411,0.005,339.787,129.171
90500001,177.337,0.005,366.103,128.856
90500001,177.935,0.004,387.485,129.59
90500001,176.848,0.004,366.670,127.82
90500001,178.115,0.004,377.751,128.147
90500001,177.326,0.005,366.456,128.104
90500001,176.654,0.004,347.266,130.758
90500001,177.484,0.007,362.222,127.78
90500001,176.697,0.004,318.115,128.958
90500001,177.848,0.005,371.880,130.032
90500001,177.782,0.005,346.834,129.275
90500001,179.539,0.005,340.163,129.822
90500001,177.642,0.005,322.126,127.54
90500001,177.749,0.004,381.198,129.289
90500001,177.153,0.005,392.591,129.997
90500001,177.162,0.004,344.172,129.344
90500001,180.837,0.005,336.416,130.967
91000001,178.624,0.004,379.273,129.711
91000001,178.755,0.005,363.126,129.921
91000001,178.925,0.004,356.932,130.013
91000001,173.06,0.005,356.504,244.323
91000001,178.323,0.004,357.366,129.9
91000001,178.208,0.004,373.643,131.099
91000001,178.545,0.006,367.545,130.258
91000001,178.007,0.004,356.841,131.289
91000001,178.722,0.004,321.050,128.87
91000001,178.834,0.004,376.844,130.426
91000001,178.615,0.005,345.658,129.853
91000001,178.489,0.005,390.427,129.461
91000001,178.573,0.005,377.142,129.897
91000001,178.251,0.005,345.883,129.785
91000001,177.968,0.007,358.255,130.351
91000001,178.375,0.004,396.797,129.801
91000001,178.248,0.005,244.648,131.814
91000001,179.12,0.005,369.401,130.003
91000001,177.965,0.005,382.633,129.78
91000001,180.306,0.004,335.390,130.754
91000001,178.048,0.005,400.920,130.329
91000001,179.178,0.004,371.485,130.703
91000001,178.141,0.004,384.563,129.388
91000001,178.109,0.005,360.621,130.298
91000001,181.765,0.005,336.809,132.131
91500001,179.589,0.006,378.583,129.883
91500001,179.58,0.004,361.549,129.97
91500001,180.485,0.005,340.577,132.169
91500001,174.979,0.006,356.292,245.425
91500001,180.241,0.006,350.066,129.229
91500001,179.819,0.004,356.537,130.375
91500001,178.662,0.005,359.235,130.278
91500001,180.268,0.004,377.395,130.64
91500001,179.908,0.004,318.831,130.747
91500001,179.057,0.005,345.705,130.119
91500001,179.982,0.005,363.048,129.675
91500001,179.792,0.005,357.360,129.485
91500001,180.057,0.004,393.980,130.248
91500001,179.577,0.004,382.934,131.008
91500001,178.509,0.004,368.832,131.951
91500001,180.019,0.005,360.445,129.236
91500001,179.831,0.004,385.653,131.449
91500001,180.173,0.004,352.618,129.503
91500001,179.914,0.004,358.779,132.9
91500001,181.387,0.004,332.520,131.374
91500001,180.115,0.005,306.440,129.44
91500001,179.667,0.005,356.137,130.921
91500001,179.431,0.005,358.240,131.136
91500001,180.292,0.006,399.378,131.289
91500001,182.786,0.007,329.163,132.136
92000001,181.698,0.005,357.420,131.638
92000001,181.947,0.006,355.053,132.04
92000001,181.603,0.004,342.951,133.573
92000001,175.339,0.005,338.247,246.309
92000001,180.622,0.004,379.559,131.332
92000001,180.319,0.005,350.429,131.584
92000001,180.552,0.004,351.197,132.87
92000001,180.182,0.005,352.860,131.576
92000001,181.255,0.005,397.616,131.267
92000001,180.617,0.004,356.946,130.003
92000001,181.015,0.005,362.796,130.487
92000001,180.667,0.004,379.715,129.652
92000001,182.06,0.006,389.775,131.208
92000001,182.508,0.005,381.460,130.672
92000001,180.113,0.004,381.364,133.146
92000001,181.708,0.007,386.132,130.871
92000001,180.695,0.004,291.702,131.762
92000001,181.123,0.004,382.566,132.466
92000001,182.393,0.005,298.669,121.035
92000001,183.724,0.005,364.509,131.425
92000001,180.433,0.005,345.077,130.358
92000001,180.53,0.004,358.196,129.721
92000001,180.527,0.004,370.578,131.612
92000001,180.524,0.005,414.263,131.768
92000001,183.998,0.005,342.751,133.452
92500001,181.896,0.006,352.085,131.882
92500001,181.863,0.004,389.796,133.107
92500001,184.1,0.005,358.193,133.76
92500001,175.425,0.005,327.661,249.16
92500001,181.319,0.004,364.307,133.07
92500001,180.797,0.004,372.822,132.572
92500001,182.02,0.006,376.389,132.347
92500001,181.301,0.005,367.898,132.671
92500001,181.981,0.005,364.033,131.529
92500001,182.097,0.007,380.765,132.828
92500001,181.758,0.005,380.531,131.656
92500001,182.176,0.004,359.350,132.85
92500001,181.915,0.004,371.851,131.254
92500001,181.665,0.004,372.868,132.41
92500001,180.635,0.004,310.847,133.455
92500001,181.927,0.005,356.513,131.683
92500001,181.591,0.005,304.821,132.446
92500001,182.003,0.005,309.815,131.5
92500001,184.661,0.005,376.085,131.757
92500001,183.968,0.005,355.228,132.752
92500001,181.905,0.005,355.514,130.992
92500001,182.671,0.004,379.434,131.014
92500001,181.768,0.005,362.782,132.906
92500001,181.424,0.004,364.020,133.874
92500001,184.496,0.005,368.719,134.051
93000001,182.898,0.006,373.661,132.494
93000001,182.656,0.005,398.252,133.05
93000001,186.025,0.005,357.887,134.99
93000001,177.179,0.005,362.821,248.8
93000001,183.148,0.006,365.984,132.891
93000001,181.669,0.005,383.002,133.932
93000001,182.16,0.004,347.260,132.228
93000001,182.232,0.006,394.856,133.548
93000001,182.985,0.004,368.478,134.572
93000001,182.595,0.004,364.708,131.869
93000001,182.303,0.004,374.043,132.319
93000001,182.829,0.005,392.532,131.775
93000001,182.827,0.004,352.529,133.584
93000001,186.375,0.004,396.742,134.476
93000001,181.277,0.004,323.486,133.289
93000001,182.868,0.004,397.762,132.891
93000001,183.788,0.005,370.664,131.86
93000001,182.891,0.005,321.696,132.505
93000001,182.93,0.005,362.214,132.336
93000001,184.852,0.005,331.946,133.701
93000001,182.993,0.004,308.680,131.72
93000001,182.608,0.005,383.999,133.022
93000001,183.567,0.004,365.891,132.603
93000001,182.629,0.006,396.828,133.254
93000001,185.722,0.006,355.981,135.297
93500001,184.437,0.006,401.467,133.94
93500001,184.151,0.006,368.329,133.953
93500001,187.159,0.004,370.199,136.871
93500001,178.353,0.005,353.685,251.021
93500001,183.213,0.005,389.168,132.804
93500001,183.332,0.005,355.435,134.639
93500001,183.2,0.004,385.497,134.014
93500001,183.281,0.006,383.587,133.557
93500001,182.846,0.004,401.136,132.709
93500001,182.67,0.004,356.319,133.572
93500001,182.673,0.004,381.510,132.563
93500001,183.071,0.004,358.833,133.841
93500001,184.838,0.007,353.313,134.561
93500001,183.426,0.004,411.953,133.896
93500001,182.871,0.004,309.180,133.845
93500001,184.136,0.006,396.833,133.949
93500001,184.01,0.005,337.448,133.725
93500001,183.948,0.004,307.664,134.12
93500001,183.863,0.004,362.904,133.717
93500001,186.725,0.005,378.827,135.164
93500001,183.786,0.004,330.047,133.389
93500001,183.452,0.005,363.640,131.965
93500001,182.638,0.005,379.065,133.708
93500001,183.387,0.004,363.715,135.351
93500001,186.997,0.004,356.642,134.43
94000001,184.712,0.006,385.726,132.931
94000001,184.791,0.005,370.995,133.613
94000001,188.077,0.004,365.670,136.813
94000001,178.357,0.005,368.799,253.096
94000001,184.06,0.004,351.738,135.902
94000001,183.891,0.004,397.103,135.062
94000001,184.169,0.007,374.624,133.18
94000001,183.632,0.004,404.593,135.028
94000001,184.826,0.004,397.956,134.278
94000001,185.163,0.006,372.614,134.239
94000001,184.708,0.005,375.042,133.851
94000001,185.705,0.006,415.574,134.721
94000001,184.676,0.004,416.759,134.872
94000001,185.212,0.005,359.134,135.377
94000001,184.968,0.004,389.637,134.426
94000001,184.852,0.005,428.594,134.676
94000001,184.959,0.005,335.577,133.49
94000001,185.2,0.005,373.752,134.148
94000001,184.77,0.004,361.062,133.249
94000001,187.395,0.004,340.449,135.257
94000001,184.989,0.004,334.998,134.969
94000001,185.802,0.005,414.399,133.809
94000001,184.718,0.006,396.020,134.804
94000001,184.42,0.004,394.593,134.616
94000001,187.961,0.004,386.042,136.337
94500001,185.795,0.006,385.524,134.757
94500001,184.992,0.004,395.080,135.758
94500001,188.974,0.004,366.410,137.572
94500001,179.929,0.004,367.422,255.047
94500001,185.611,0.006,390.041,134.205
94500001,185.246,0.004,382.041,134.92
94500001,185.336,0.005,371.139,135.145
94500001,184.559,0.006,387.902,135.233
94500001,185.735,0.004,393.253,134.251
94500001,185.305,0.005,381.254,133.985
94500001,185.676,0.007,411.592,134.706
94500001,185.764,0.005,395.580,134.684
94500001,185.611,0.004,368.564,135.279
94500001,185.249,0.004,364.338,135.393
94500001,185.785,0.006,325.972,134.348
94500001,185.806,0.005,378.749,134.937
94500001,186.911,0.004,338.764,134.593
94500001,185.624,0.004,360.128,134.708
94500001,185.796,0.004,383.962,135.154
94500001,188.91,0.005,351.289,136.026
94500001,185.711,0.005,304.569,133.921
94500001,185.559,0.004,385.444,135.251
94500001,184.543,0.005,393.858,134.736
94500001,185.198,0.004,396.617,135.246
94500001,188.912,0.005,343.947,136.328
95000001,188.909,0.006,387.443,135.035
95000001,186.673,0.005,409.788,134.583
95000001,189.688,0.005,361.655,137.421
95000001,181.725,0.005,345.417,255.384
95000001,185.789,0.004,383.295,134.962
95000001,186.554,0.004,349.655,136.56
95000001,186.382,0.004,383.687,135.791
95000001,186.321,0.004,418.928,135.855
95000001,186.382,0.005,395.228,140.705
95000001,186.334,0.004,366.856,135.601
95000001,186.737,0.004,398.809,134.082
95000001,186.702,0.004,398.611,135.246
95000001,188.566,0.006,382.950,134.882
95000001,186.416,0.004,409.112,135.031
95000001,186.376,0.005,339.325,135.166
95000001,186.744,0.005,385.955,135.004
95000001,186.867,0.004,316.278,134.724
95000001,188.395,0.004,318.903,137.125
95000001,186.91,0.005,394.036,136.233
95000001,191.219,0.005,333.522,137.021
95000001,186.593,0.005,324.153,133.88
95000001,186.725,0.004,402.781,135.885
95000001,185.996,0.004,369.523,135.79
95000001,186.144,0.005,396.877,136.23
95000001,189.248,0.004,374.024,136.706
95500001,187.628,0.006,383.390,136.504
95500001,187.569,0.005,374.045,136.341
95500001,190.946,0.004,370.040,137.661
95500001,182.028,0.007,339.002,257.642
95500001,187.201,0.005,403.510,135.649
95500001,187.171,0.004,368.945,137.671
95500001,187.4,0.006,387.547,136.305
95500001,187.136,0.005,374.263,136.536
95500001,189.984,0.005,380.657,136.512
95500001,187.822,0.007,386.142,136.199
95500001,188.809,0.006,386.414,136.519
95500001,189.162,0.006,388.357,136.877
95500001,187.471,0.005,382.490,136.409
95500001,187.47,0.006,398.564,138.645
95500001,188.258,0.004,319.189,135.712
95500001,187.308,0.005,407.260,135.216
95500001,187.43,0.004,325.871,136.028
95500001,190.341,0.004,385.898,137.756
95500001,187.614,0.005,360.022,135.491
95500001,190.38,0.004,369.677,137.088
95500001,187.757,0.005,331.317,134.774
95500001,187.672,0.006,405.094,136.131
95500001,187.959,0.006,377.601,136.816
95500001,187.32,0.004,376.709,136.562
95500001,190.914,0.004,370.312,138.749
96000001,188.629,0.006,378.630,136.931
96000001,187.141,0.005,391.330,135.433
96000001,191.735,0.005,343.785,138.163
96000001,182.912,0.006,352.079,257.252
96000001,188.079,0.004,387.951,136.661
96000001,188.21,0.004,388.430,137.147
96000001,188.291,0.004,365.492,136.783
96000001,187.547,0.005,378.100,137.158
96000001,188.443,0.005,382.942,135.964
96000001,188.092,0.005,398.339,135.735
96000001,188.653,0.005,391.575,136.89
96000001,188.786,0.004,379.981,136.358
96000001,188.517,0.004,421.587,136.536
96000001,188.136,0.004,387.383,136.493
96000001,188.659,0.004,342.097,135.282
96000001,188.655,0.005,390.412,136.518
96000001,189.511,0.004,411.627,135.613
96000001,191.115,0.005,374.359,138.748
96000001,188.813,0.006,373.029,137.186
96000001,191.293,0.004,407.751,139.185
96000001,188.432,0.004,367.434,135.999
96000001,188.735,0.004,402.695,136.927
96000001,188.246,0.007,376.043,137.433
96000001,188.183,0.004,371.475,138.23
96000001,191.519,0.004,350.278,138.256
96500001,189.459,0.006,401.608,137.577
96500001,189.662,0.004,409.291,138.305
96500001,192.699,0.004,356.454,141.22
96500001,183.711,0.005,374.615,264.218
96500001,189.549,0.004,370.164,138.113
96500001,190.109,0.007,399.253,139.119
96500001,189.183,0.005,389.639,138.351
96500001,188.929,0.005,377.463,137.43
96500001,189.705,0.005,389.501,138.816
96500001,188.733,0.004,386.827,139.126
96500001,189.13,0.005,371.173,138.068
96500001,189.704,0.005,409.752,137.452
96500001,189.578,0.005,376.825,137.381
96500001,189.666,0.005,396.860,138.185
96500001,189.29,0.004,357.003,138.115
96500001,189.273,0.006,393.595,137.759
96500001,189.273,0.004,365.163,137.253
96500001,192.317,0.004,376.545,139.715
96500001,189.4,0.004,394.625,137.628
96500001,192.995,0.005,400.071,138.799
96500001,188.939,0.005,318.149,138.335
96500001,189.538,0.005,413.547,138.302
96500001,188.759,0.005,386.752,139.787
96500001,188.89,0.004,307.479,138.597
96500001,192.334,0.005,387.136,140.58
97000001,190.582,0.007,373.679,138.961
97000001,190.69,0.004,434.033,138.306
97000001,193.818,0.005,299.844,140.599
97000001,185.344,0.005,354.662,260.772
97000001,190.79,0.005,399.424,137.619
97000001,189.786,0.004,398.480,138.097
97000001,189.321,0.004,408.496,137.987
97000001,189.9,0.005,404.671,138.193
97000001,190.536,0.004,380.167,136.95
97000001,189.83,0.007,381.383,138.948
97000001,191.08,0.007,413.526,138.364
97000001,190.634,0.005,405.457,138.178
97000001,190.318,0.004,391.761,136.478
97000001,190.639,0.005,396.772,137.48
97000001,191.183,0.004,363.895,138.484
97000001,190.695,0.004,372.389,138.436
97000001,190.243,0.004,384.653,138.891
97000001,193.1,0.004,366.146,139.04
97000001,192.078,0.007,391.197,139.267
97000001,190.291,0.004,377.959,137.619
97000001,190.321,0.004,347.405,139.014
97000001,190.551,0.004,384.414,137.06
97000001,190.079,0.006,364.802,138.538
97000001,189.776,0.005,321.802,137.353
97000001,194.238,0.004,360.891,141.395
97500001,191.313,0.006,398.881,139.573
97500001,191.383,0.005,387.294,139.498
97500001,194.986,0.004,330.624,142.101
97500001,185.372,0.005,352.941,266.861
97500001,191.145,0.005,367.605,140.543
97500001,191.108,0.004,382.206,141.708
97500001,191.432,0.004,393.624,139.867
97500001,190.7,0.005,415.350,140.396
97500001,191.824,0.006,389.276,139.82
97500001,191.22,0.004,415.530,139.688
97500001,191.582,0.004,414.319,139.696
97500001,191.207,0.004,401.814,138.573
97500001,190.96,0.005,374.717,139.416
97500001,190.929,0.005,373.784,139.401
97500001,191.681,0.004,394.027,139.632
97500001,191.535,0.004,369.712,139.706
97500001,191.751,0.005,405.018,138.971
97500001,191.238,0.005,405.388,139.559
97500001,192.065,0.006,391.394,139.317
97500001,191.065,0.005,403.282,140.093
97500001,191.899,0.006,401.924,138.934
97500001,191.075,0.004,367.603,140.235
97500001,190.957,0.005,408.773,139.95
97500001,190.893,0.005,333.884,140.831
97500001,194.872,0.004,395.307,142.315
98000001,192.444,0.006,403.797,138.959
98000001,192.517,0.003,399.118,138.678
98000001,195.883,0.004,316.398,141.517
98000001,187.792,0.005,379.997,262.922
98000001,192.181,0.005,440.954,139.444
98000001,193.683,0.006,377.215,138.737
98000001,192.598,0.004,369.460,140.474
98000001,191.936,0.004,390.381,139.819
98000001,192.139,0.004,396.061,139.267
98000001,191.653,0.004,404.223,138.872
98000001,192.299,0.006,380.513,138.96
98000001,191.794,0.005,393.797,139.279
98000001,192.538,0.004,438.916,139.06
98000001,192.134,0.004,377.902,140.067
98000001,192.598,0.004,398.332,139.94
98000001,191.942,0.006,411.833,138.787
98000001,192.225,0.004,401.838,139.639
98000001,192.266,0.005,399.552,140.624
98000001,192.418,0.003,367.029,138.614
98000001,192.174,0.004,367.662,140.466
98000001,192.147,0.005,376.946,138.052
98000001,192.505,0.005,398.956,139.49
98000001,191.445,0.004,366.115,139.673
98000001,192.127,0.004,403.163,139.346
98000001,195.882,0.004,398.781,142.202
98500001,193.353,0.006,402.904,140.741
98500001,193.34,0.005,402.559,141.748
98500001,196.846,0.004,326.442,142.522
98500001,187.809,0.004,320.755,265.092
98500001,193.408,0.005,375.468,140.107
98500001,192.595,0.004,431.057,141.215
98500001,193.189,0.004,420.204,140.632
98500001,193.909,0.006,403.901,140.552
98500001,192.977,0.004,400.559,142.154
98500001,193.145,0.004,402.574,140.305
98500001,192.896,0.005,382.803,140.326
98500001,192.732,0.004,395.055,140.93
98500001,193.131,0.004,395.556,141.812
98500001,193.417,0.004,394.929,140.645
98500001,193.071,0.005,369.448,140.066
98500001,193.478,0.005,403.681,140.66
98500001,193.526,0.004,396.911,140.603
98500001,193.191,0.005,380.149,140.349
98500001,193.593,0.004,379.704,142.193
98500001,193.252,0.005,383.655,140.387
98500001,195.58,0.005,379.529,140.196
98500001,193.445,0.005,390.136,140.236
98500001,192.971,0.005,401.886,140.802
98500001,192.574,0.005,397.672,141.687
98500001,198.006,0.004,390.500,141.684
99000001,194.689,0.005,405.964,141.378
99000001,195.189,0.004,356.212,142.186
99000001,197.895,0.005,332.075,143.023
99000001,187.76,0.005,371.265,265.851
99000001,194.031,0.005,421.624,140.072
99000001,193.908,0.005,427.933,141.121
99000001,193.172,0.004,393.313,142.23
99000001,193.887,0.005,401.858,141.407
99000001,196.213,0.006,409.532,140.587
99000001,194.022,0.005,379.119,140.788
