nVectors,memcpyOut,plan,execu,memcpyIn
60000000,38.922,158.515,197.559,38.756
61200000,39.58,47.18,389.508,39.572
62400000,40.169,165.156,203.823,40.541
63600000,40.955,49.079,520.039,41.359
64800000,42.394,178.585,211.655,41.979
66000000,42.786,182.852,226.788,42.583
67200000,43.871,185.106,218.002,43.32
68400000,44.023,52.718,436.348,44.188
69600000,44.975,53.677,404.33,45.787
70800000,46.076,55.001,467.259,45.721
72000000,46.827,198.107,254.195,46.505
73200000,47.484,56.376,587.908,47.451
74400000,48.308,57.806,434.016,48.16
75600000,48.805,208.425,250.597,49.298
76800000,50.06,211.388,272.092,49.485
78000000,50.243,214.727,270.796,50.591
79200000,51.345,218.24,269.407,51.186
80400000,52.024,62.082,665.505,52.096
81600000,52.945,63.019,477.896,52.9
82800000,53.242,63.807,533.583,53.662
84000000,54.051,231.58,283.663,54.403
85200000,55.423,65.608,699.042,54.93
86400000,55.876,238.235,293.496,56.068
87600000,57.005,67.502,716.516,56.9
88800000,57.518,68.343,718.615,57.381
90000000,58.299,248.34,317,58.171
91200000,59.011,70.268,541.599,58.722
92400000,59.916,254.402,320.252,59.87
93600000,60.694,258.05,321.558,60.568
94800000,61.323,72.99,793.36,61.189
96000000,62.047,0.67,392.16,61.83
97200000,63.026,267.584,329.072,62.656
98400000,63.752,76.058,803.209,63.879
99600000,65.26,76.884,768.66,64.306
100800000,65.68,278.245,353.19,64.854
102000000,66.039,78.396,584.501,65.701
103200000,66.358,79.408,849.958,66.622
104400000,67.101,80.36,687.52,67.648
105600000,68.367,290.744,389.97,67.923
106800000,68.971,82.297,908.027,68.829
108000000,70.014,0.598,449.751,70.227
109200000,70.689,301.007,402.131,70.34
110400000,71.332,85.086,674.257,71.667
111600000,72.124,85.997,737.501,71.614
112800000,72.967,86.738,718.909,72.498
114000000,73.92,87.584,666.376,73.581
115200000,74.466,317.116,483.578,74.842
116400000,75.245,90.033,948.229,75.59
117600000,75.947,324.095,474.799,75.493
118800000,76.342,328.342,471.935,76.862
120000000,77.845,330.48,486.09,77.498
24,0.001,0.027,0.001,0.001
1200000,0.423,3.167,2.917,0.41
2400000,0.837,6.199,5.796,0.768
3600000,1.156,9.28,9.392,1.31
4800000,1.45,12.344,12.541,1.848
6000000,1.78,0.182,19.378,2.397
7200000,2.396,18.547,20.023,2.941
8400000,2.563,21.541,23.056,3.522
9600000,2.972,24.653,28.229,4.082
10800000,3.417,28.494,31.656,4.665
12000000,3.895,0.261,45.005,5.269
13200000,4.416,34.924,40.515,5.901
14400000,4.822,38.399,42.65,6.387
15600000,5.231,42.461,47.614,6.96
16800000,5.722,45.512,49.974,7.506
18000000,6.166,48.717,57.059,8.109
19200000,6.594,51.959,60.028,8.684
20400000,7.076,15.864,102.563,9.2
21600000,7.591,59.109,69.155,9.82
22800000,13.639,19.277,116.39,15.172
24000000,12.759,0.412,94.46,15.659
25200000,16.881,66.491,80.977,11.576
26400000,13.612,69.643,83.167,12.151
27600000,14.803,21.367,148.324,12.639
28800000,15.431,75.978,91.264,13.251
30000000,16.104,79.73,97.778,13.849
31200000,16.882,83.106,99.178,14.506
32400000,17.751,86.809,103.657,15.04
33600000,21.701,95.064,104.642,21.987
34800000,22.643,26.924,194.333,22.85
36000000,23.512,95.612,119.286,23.338
37200000,24.021,28.769,209.583,24.443
38400000,25.011,101.914,135.103,25.05
39600000,25.85,105.434,132.048,25.788
40800000,26.49,31.505,222.2,26.652
42000000,27.49,111.489,138.992,27.15
43200000,27.838,114.383,144.222,28.184
44400000,29.127,34.306,348.892,28.849
45600000,29.574,35.187,250.338,29.653
46800000,30.709,125.167,156.775,30.422
48000000,30.899,0.429,188.652,31.259
49200000,31.971,38.008,391.174,31.972
50400000,32.905,134.118,164.612,32.581
51600000,33.611,39.824,413.086,33.504
52800000,34.157,140.853,170.576,34.494
54000000,35.109,0.588,223.124,35.037
55200000,35.815,42.541,309.657,35.834
56400000,36.713,43.646,347.259,36.364
57600000,37.119,152.833,192.005,37.578
58800000,38.066,156.647,195.369,38.139
60000000,38.911,158.414,197.581,38.79
61200000,39.534,47.23,388.65,39.534
62400000,40.19,165.208,203.708,40.509
63600000,40.854,49.072,520.839,41.387
64800000,42.361,178.508,211.774,41.96
66000000,42.776,182.299,226.747,42.604
67200000,43.829,185.133,217.744,43.346
68400000,44.037,52.713,436.799,44.242
69600000,45.041,53.673,404.637,45.302
70800000,46.239,54.742,466.918,45.769
72000000,46.877,197.969,255.036,46.49
73200000,47.432,56.387,587.866,47.513
74400000,48.153,57.426,434.357,48.128
75600000,48.839,208.424,250.358,49.615
76800000,50.345,211.337,272.002,49.516
78000000,50.261,214.806,270.153,50.535
79200000,51.357,218.157,270.195,51.137
80400000,52.066,62.028,665.171,52.033
81600000,52.854,62.774,477.581,53.023
82800000,53.227,63.74,533.042,53.65
84000000,54.469,231.913,283.635,54.44
85200000,55.286,65.629,697.753,54.888
86400000,55.888,238.421,294.441,56.196
87600000,56.947,67.49,716.174,56.732
88800000,57.192,68.435,718.916,57.247
90000000,58.297,249.029,316.739,58.191
91200000,59.068,70.246,541.151,58.518
92400000,59.804,254.414,320.238,60.426
93600000,61.008,257.965,322.31,60.518
94800000,61.301,72.983,792.777,61.187
96000000,62.096,0.677,393.351,61.909
97200000,62.903,267.625,329.731,62.384
98400000,63.603,75.858,804.338,63.881
99600000,65.616,77.167,767.739,64.292
100800000,65.456,277.972,352.728,65.072
102000000,66.1,78.402,584.877,65.682
103200000,66.372,79.419,849.244,66.533
104400000,67.143,80.439,688.176,67.648
105600000,68.324,290.843,388.554,67.931
106800000,69.03,82.312,908.076,68.63
108000000,69.867,0.603,449.832,69.983
109200000,70.478,300.887,401.876,70.43
110400000,71.174,85.456,674.564,71.625
111600000,72.021,85.982,736.822,71.572
112800000,72.922,86.775,719.03,72.472
114000000,73.952,87.609,665.985,73.801
115200000,74.49,317.405,484.869,74.439
116400000,75.175,89.668,947.202,75.597
117600000,75.897,324.749,475.742,75.401
118800000,76.351,327.552,473.212,76.705
120000000,77.819,330.611,483.778,77.338
24,0.001,0.021,0.001,0
1200000,0.451,3.152,2.923,0.405
2400000,0.886,6.25,5.808,0.761
3600000,1.151,9.279,9.411,1.309
4800000,1.445,12.341,12.584,1.858
6000000,1.783,0.184,19.37,2.4
7200000,2.393,18.591,19.925,2.942
8400000,2.561,21.529,22.89,3.511
9600000,2.974,24.664,28.193,4.096
10800000,3.436,28.528,31.644,4.677
12000000,3.897,0.308,45.589,5.19
13200000,4.35,35.033,40.39,5.832
14400000,4.829,38.517,43.123,6.419
15600000,5.256,42.406,47.939,7.111
16800000,5.732,45.453,50.269,7.52
18000000,6.185,48.676,57.306,8.126
19200000,6.609,51.873,60.445,8.711
20400000,7.035,15.876,103.214,9.226
21600000,7.581,58.972,69.604,9.854
22800000,13.491,19.325,117.453,15.227
24000000,12.783,0.416,94.623,15.613
25200000,16.796,66.584,80.964,11.545
26400000,13.616,69.636,83.149,12.142
27600000,14.724,21.378,148.011,12.669
28800000,15.514,76.085,91.257,13.248
30000000,16.029,79.458,97.612,13.854
31200000,16.894,83.027,99.167,14.486
32400000,17.76,86.777,103.669,15.023
33600000,21.653,94.937,104.707,22.019
34800000,22.701,26.919,194.737,22.953
36000000,23.482,95.532,119.322,23.342
37200000,24.02,28.771,209.391,24.444
38400000,24.91,101.829,135.202,25.001
39600000,25.813,104.924,132.104,25.737
40800000,26.435,31.52,222.257,26.668
42000000,27.486,111.548,138.91,27.125
43200000,27.837,114.169,145.112,28.193
44400000,29.149,34.298,348.898,28.863
45600000,29.632,35.203,250.013,29.679
46800000,30.587,124.759,156.766,30.393
48000000,30.891,0.431,188.613,31.396
49200000,32.125,37.993,391.543,32.151
50400000,33.112,134.338,164.677,32.658
51600000,33.707,39.826,412.282,33.556
52800000,34.131,140.323,170.679,34.431
54000000,35.081,0.575,223.136,34.987
55200000,35.825,42.538,309.831,36.19
56400000,36.628,43.997,347.258,36.317
57600000,37.112,152.965,192.015,37.587
58800000,38.056,155.988,195.627,38.41
60000000,39.017,158.469,197.668,38.957
61200000,39.608,47.238,389.516,39.614
62400000,40.115,165.172,203.749,40.68
63600000,40.892,49.028,520.179,41.413
64800000,42.391,178.577,211.734,42.098
66000000,42.832,182.775,227.075,42.664
67200000,43.819,185.186,217.742,43.46
68400000,44.002,52.718,436.019,44.325
69600000,45.034,53.654,404.634,45.386
70800000,46.567,54.923,467.062,45.75
72000000,46.788,198.023,254.273,46.464
73200000,47.412,56.372,587.684,47.477
74400000,48.248,57.292,434.59,48.135
75600000,48.865,208.493,250.354,49.444
76800000,49.871,211.649,272.141,49.462
78000000,50.406,215.242,270.693,50.596
79200000,51.376,218.209,269.677,51.199
80400000,52.087,62.037,664.712,52.24
81600000,52.768,62.85,478.207,52.952
82800000,53.229,63.734,533.28,53.53
84000000,54.33,231.729,283.691,54.42
85200000,55.42,65.724,698.926,54.925
86400000,55.865,238.364,293.73,56.253
87600000,56.99,67.51,716.33,56.988
88800000,57.548,68.584,718.557,57.434
90000000,58.097,248.526,318.594,58.158
91200000,59.077,70.239,541.973,58.642
92400000,59.867,254.362,322.179,60.025
93600000,60.915,257.976,323.13,60.477
94800000,61.36,72.985,793.298,61.18
96000000,62.125,0.677,392.528,61.962
97200000,62.975,267.927,332.698,62.467
98400000,63.86,76.255,803.323,63.855
99600000,65.323,76.922,767.952,64.329
100800000,65.734,278.333,351.527,64.923
102000000,66.096,78.441,584.309,65.63
103200000,66.241,79.446,849.46,66.766
104400000,66.97,80.434,686.967,67.776
105600000,68.282,290.881,389.194,67.962
106800000,69.016,82.268,907.163,68.737
108000000,69.724,0.605,449.529,70.289
109200000,70.472,301.047,406.034,70.485
110400000,71.036,85.066,673.866,71.719
111600000,71.787,86.027,737.256,71.644
112800000,72.58,86.796,718.762,72.608
114000000,74.103,87.634,666.211,73.544
115200000,73.943,316.755,481.574,74.476
116400000,74.799,89.701,947.46,75.617
117600000,75.415,324.043,472.879,75.594
118800000,75.929,327.904,472.493,76.717
120000000,76.942,330.538,483.13,77.206
24,0,0.02,0.001,0
1200000,0.45,3.152,2.914,0.409
2400000,0.842,6.243,5.848,0.758
3600000,1.161,9.308,9.414,1.314
4800000,1.444,12.36,12.583,1.855
6000000,1.784,0.182,19.366,2.399
7200000,2.392,18.532,19.985,2.941
8400000,2.558,21.587,22.837,3.506
9600000,2.974,24.603,28.161,4.088
10800000,3.407,28.513,31.642,4.658
12000000,3.889,0.266,44.644,5.169
13200000,4.368,35.218,40.288,5.814
14400000,4.858,38.774,42.619,6.38
15600000,5.223,42.312,47.582,6.963
16800000,5.713,45.475,49.767,7.467
18000000,6.163,48.697,56.86,8.081
19200000,6.535,51.904,59.399,8.658
20400000,7.052,15.92,101.777,9.163
21600000,7.523,59.083,68.907,9.793
22800000,13.036,19.295,116.14,14.954
24000000,12.699,0.41,94.577,15.645
25200000,16.781,66.568,80.948,11.548
26400000,13.607,69.657,83.176,12.126
27600000,14.822,21.37,148.166,12.705
28800000,15.438,75.926,91.287,13.25
30000000,16.034,79.696,98.004,13.845
31200000,16.892,82.96,99.18,14.496
32400000,17.77,86.763,103.769,15.013
33600000,21.65,94.998,104.62,21.965
34800000,22.742,26.903,194.144,22.827
36000000,23.627,95.521,119.276,23.345
37200000,23.988,28.767,209.629,24.414
38400000,24.904,101.766,135.104,25.095
39600000,25.782,105.127,132.525,25.737
40800000,26.513,31.517,222.165,26.709
42000000,27.436,111.535,138.864,27.105
43200000,27.987,114.164,144.486,28.235
44400000,29.11,34.284,349.218,28.947
45600000,29.66,35.261,250.479,29.577
46800000,30.55,125.152,157.111,30.445
48000000,30.879,0.435,188.623,31.252
49200000,32.009,37.963,390.948,32.1
50400000,32.898,134.148,164.62,32.589
51600000,33.596,39.846,412.476,33.476
52800000,34.181,140.693,171.013,34.404
54000000,35.11,0.579,223.198,35.053
55200000,35.734,42.565,309.716,35.754
56400000,36.739,43.547,347.686,36.33
57600000,37.142,152.921,192.012,37.542
58800000,38.032,156.294,195.758,38.171
60000000,39.025,158.45,197.579,38.937
61200000,39.618,47.218,388.926,39.618
62400000,40.207,165.088,203.646,40.517
63600000,40.99,49.058,520.854,41.379
64800000,42.387,178.472,211.682,42.05
66000000,42.713,182.183,226.923,42.554
67200000,43.818,185.088,217.713,43.337
68400000,44.042,52.746,436.116,44.222
69600000,44.997,53.656,404.785,45.339
70800000,46.019,54.747,467.072,45.803
72000000,46.879,198.018,254.726,46.886
73200000,47.47,56.381,587.922,47.446
74400000,48.101,57.256,434.145,48.072
75600000,48.89,208.912,250.507,49.6
76800000,50.123,211.874,271.982,49.378
78000000,50.281,214.628,270.039,50.594
79200000,51.416,218.185,269.646,51.21
80400000,52.017,62.075,665.554,52.015
81600000,52.852,62.773,477.502,54.629
82800000,53.374,63.738,533.392,53.566
84000000,54.317,232.334,283.654,54.332
85200000,55.425,65.587,698.295,54.885
86400000,55.983,238.402,293.517,56.583
87600000,56.99,67.46,716.553,56.432
88800000,57.317,68.505,718.56,57.456
90000000,58.193,249.114,318.663,58.201
91200000,59.123,70.139,541.321,58.598
92400000,59.855,254.405,321.504,60.189
93600000,60.859,258.334,321.58,60.45
94800000,61.472,72.964,793.656,61.122
96000000,62.472,0.68,393.091,61.841
97200000,62.943,267.543,332.102,62.395
98400000,63.426,75.826,803.63,64.008
99600000,65.671,77.28,768.2,64.525
100800000,65.273,278.271,351.293,65.021
102000000,66.299,78.405,584.851,65.738
103200000,66.378,79.434,849.166,66.754
104400000,67.095,80.337,688.113,67.834
105600000,68.367,290.875,387.754,68.112
106800000,69.039,82.267,907.955,68.723
108000000,69.954,0.606,449.589,69.859
109200000,70.478,301.343,402.467,70.585
110400000,71.222,84.951,674.576,71.756
111600000,71.917,86.025,737.133,71.976
112800000,73.007,86.763,719.289,72.569
114000000,73.589,87.548,665.473,73.692
115200000,73.906,316.936,485.161,74.521
116400000,74.635,89.694,947.216,75.556
117600000,75.313,324.661,474.745,75.644
118800000,75.72,327.404,472.434,76.763
120000000,76.866,330.612,484.546,77.255
24,0,0.021,0.001,0.001
1200000,0.426,3.151,2.922,0.402
2400000,0.842,6.204,5.807,0.766
3600000,1.153,9.281,9.434,1.306
4800000,1.441,12.347,12.543,1.85
6000000,1.78,0.183,19.334,2.408
7200000,2.396,18.549,19.91,2.942
8400000,2.569,21.656,22.887,3.51
9600000,2.984,24.585,28.278,4.097
10800000,3.427,28.539,31.647,4.655
12000000,3.896,0.265,44.65,5.167
13200000,4.365,34.818,40.358,5.809
14400000,4.826,38.381,42.796,6.38
15600000,5.239,42.392,47.557,6.951
16800000,5.718,45.502,49.795,7.468
18000000,6.173,48.685,56.841,8.093
19200000,6.528,51.959,59.42,8.652
20400000,7.046,15.873,101.577,9.168
21600000,7.557,59.039,68.904,9.797
22800000,13.065,19.253,116.675,15.022
24000000,12.682,0.417,95.075,15.64
25200000,16.794,66.483,80.942,11.525
26400000,13.589,69.6,83.182,12.149
27600000,14.808,21.399,148.143,12.652
28800000,15.422,75.888,91.26,13.251
30000000,16.013,79.245,97.765,13.838
31200000,16.937,82.976,99.177,14.491
32400000,17.762,86.814,103.653,15.042
33600000,21.649,95.117,104.606,21.976
34800000,22.69,26.963,194.434,22.806
36000000,23.846,95.798,119.314,23.363
37200000,23.99,28.776,209.458,24.401
38400000,24.925,101.839,135.108,25.07
39600000,25.768,104.855,132.204,25.892
40800000,26.507,31.525,222.203,26.589
42000000,27.539,111.889,139.364,27.189
43200000,27.888,114.197,145.013,28.376
44400000,29.183,34.292,348.855,28.814
45600000,29.623,35.218,249.99,29.586
46800000,30.616,124.642,157.007,30.472
48000000,30.968,0.441,188.448,31.201
49200000,31.989,38.031,390.884,32.073
50400000,33.238,134.428,164.725,32.622
51600000,33.635,39.824,412.46,33.477
52800000,34.187,140.126,170.923,34.542
54000000,35.076,0.578,223.173,34.997
55200000,35.797,42.586,309.81,35.835
56400000,36.98,43.641,348.01,36.38
57600000,37.068,153.008,191.887,37.731
58800000,38.064,155.701,195.987,38.218
60000000,38.869,158.452,197.422,38.923
61200000,39.615,47.162,389.368,39.616
62400000,40.211,165.081,203.69,40.465
63600000,41.108,49.051,520.266,41.411
64800000,42.367,178.487,211.656,42.006
66000000,42.74,182.431,227.324,42.66
67200000,43.852,185.14,217.621,43.407
68400000,44.016,52.74,435.739,44.191
69600000,44.955,53.708,404.503,45.306
70800000,46.009,55.062,467.531,45.684
72000000,46.774,198.083,253.979,46.415
73200000,47.555,56.362,588.726,47.365
74400000,48.026,57.257,436.26,48.129
75600000,48.901,208.402,250.341,49.223
76800000,50.087,211.455,271.879,49.428
78000000,50.31,214.732,270.773,50.561
79200000,51.429,221.871,269.516,51.142
80400000,52.011,62.005,664.52,52.035
81600000,52.854,62.764,478.196,52.997
82800000,53.253,63.756,533.093,53.413
84000000,54.054,234.003,283.908,54.361
85200000,55.513,65.594,698.894,54.835
86400000,55.959,238.284,293.91,56.016
87600000,57.225,67.472,716.186,56.584
88800000,57.632,68.976,718.305,57.448
90000000,58.174,248.519,317.917,58.154
91200000,59.101,70.194,541.558,58.632
92400000,59.894,254.373,321.037,59.808
93600000,60.809,258.177,323.345,60.579
94800000,61.817,72.975,793.727,61.184
96000000,62.156,0.673,392.499,61.986
97200000,63.021,267.604,330.174,62.402
98400000,63.405,76.25,803.689,63.732
99600000,65.348,76.857,768.139,64.559
100800000,65.223,278.863,359.129,64.953
102000000,66.261,78.369,584.259,65.804
103200000,66.399,79.445,850.026,66.683
104400000,67.118,80.374,686.912,67.754
105600000,68.482,290.681,390.725,68.016
106800000,69.025,82.278,906.817,68.654
108000000,69.974,0.602,449.459,69.916
109200000,70.655,301.592,402.738,70.394
110400000,71.302,84.827,674.38,71.894
111600000,72.246,86.046,737.228,71.612
112800000,73.155,86.748,718.7,72.68
114000000,73.775,87.529,665.926,73.561
115200000,74.052,316.922,484.942,74.664
116400000,74.823,89.702,948.01,75.534
117600000,75.493,324.237,475,75.647
118800000,75.874,327.833,474.204,76.806
120000000,77.008,330.577,483.97,77.348
24,0.001,0.021,0,0
1200000,0.431,3.155,2.919,0.402
2400000,0.839,6.202,5.798,0.762
3600000,1.16,9.273,9.436,1.309
4800000,1.441,12.341,12.539,1.847
6000000,1.786,0.182,19.298,2.381
7200000,2.386,18.54,19.9,2.935
8400000,2.55,21.619,22.887,3.516
9600000,2.972,24.595,28.303,4.086
10800000,3.427,28.598,31.674,4.658
12000000,3.899,0.262,44.631,5.17
13200000,4.359,34.808,40.663,5.813
14400000,4.826,38.557,43.002,6.373
15600000,5.245,42.441,47.486,6.97
16800000,5.717,45.538,49.823,7.463
18000000,6.166,48.699,56.897,8.077
19200000,6.516,51.953,59.569,8.646
20400000,6.992,15.871,101.858,9.193
21600000,7.52,59.038,68.973,9.809
22800000,13.096,19.267,115.92,15.021
24000000,12.708,0.407,94.742,15.66
25200000,16.827,66.503,80.96,11.558
26400000,13.6,69.605,83.179,12.111
27600000,14.746,21.386,148.041,12.653
28800000,15.457,75.974,91.302,13.258
30000000,16.001,79.277,98.304,13.946
31200000,16.927,82.999,99.202,14.524
