-------------------------Client: 1-------------------------
kernel,width,height,nSteps,xLocal,yLocal,zLocal,memoryCopyOut,plan,execute,memoryCopyIn,cleanUp,
MatrixMultiplication	2048	4096	1024	2	32	1	30.152	0.009	11723.4	5.385	5.307	
MatrixMultiplication	2048	4096	1024	2	64	1	29.98	0.009	11864.6	5.628	5.093	
MatrixMultiplication	2048	4096	1024	2	128	1	30.028	0.009	12279	4.85	5.165	
MatrixMultiplication	2048	4096	1024	2	256	1	30.558	0.009	12224.2	4.713	4.386	
MatrixMultiplication	2048	4096	1024	2	512	1	36.086	0.009	13228.1	5.056	4.468	
MatrixMultiplication	2048	4096	1024	2	1024	1	29.986	0.008	13321.4	5.477	5.436	
MatrixMultiplication	2048	4096	1024	2	2048	1	29.96	0.009	15693.4	4.879	4.423	
MatrixMultiplication	2048	4096	1024	2	4096	1	33.467	0.009	0.07	7.539	1.545	
MatrixMultiplication	2048	4096	1024	4	1	1	30.039	0.009	11684.1	5.309	5.544	
MatrixMultiplication	2048	4096	1024	4	2	1	30.35	0.009	11731.8	4.795	2.724	
MatrixMultiplication	2048	4096	1024	4	4	1	30.005	0.008	11690.3	4.826	2.582	
MatrixMultiplication	2048	4096	1024	4	8	1	29.724	0.009	11804.9	5.528	5.689	
MatrixMultiplication	2048	4096	1024	4	16	1	30.094	0.01	11819.6	4.887	4.429	
MatrixMultiplication	2048	4096	1024	4	32	1	30.062	0.008	11863.7	5.269	5.464	
MatrixMultiplication	2048	4096	1024	4	64	1	30.098	0.009	12066.1	5.552	5.645	
MatrixMultiplication	2048	4096	1024	4	128	1	30.085	0.008	12282.3	4.897	5.121	
MatrixMultiplication	2048	4096	1024	4	256	1	29.986	0.009	13425.6	5.449	5.392	
MatrixMultiplication	2048	4096	1024	4	512	1	29.994	0.008	13441.7	5.538	5.487	
MatrixMultiplication	2048	4096	1024	4	1024	1	30.106	0.009	15692.5	5.319	5.533	
MatrixMultiplication	2048	4096	1024	4	2048	1	30.093	0.008	21078.7	5.41	5.44	
MatrixMultiplication	2048	4096	1024	8	1	1	30.242	0.009	11674.9	5.505	5.24	
MatrixMultiplication	2048	4096	1024	8	2	1	30.075	0.008	11741.1	5.427	4.389	
MatrixMultiplication	2048	4096	1024	8	4	1	29.991	0.009	11763.2	5.56	5.56	
MatrixMultiplication	2048	4096	1024	8	8	1	30.04	0.009	11965.6	5.515	5.384	
MatrixMultiplication	2048	4096	1024	8	16	1	30.012	0.009	11917.2	5.386	4.474	
MatrixMultiplication	2048	4096	1024	8	32	1	30.083	0.009	11989.9	5.26	5.309	
MatrixMultiplication	2048	4096	1024	8	64	1	29.955	0.008	12261.2	5.435	5.211	
MatrixMultiplication	2048	4096	1024	8	128	1	30.014	0.009	13261	5.355	5.558	
MatrixMultiplication	2048	4096	1024	8	256	1	30.198	0.008	13398	5.382	5.475	
MatrixMultiplication	2048	4096	1024	8	512	1	32.072	0.009	15933.3	5.114	4.588	
MatrixMultiplication	2048	4096	1024	8	1024	1	30.082	0.009	21105.3	4.778	4.563	
MatrixMultiplication	2048	4096	1024	16	1	1	30.124	0.008	403.482	4.975	2.179	
MatrixMultiplication	2048	4096	1024	16	2	1	30.185	0.009	421.819	5.348	2.144	
MatrixMultiplication	2048	4096	1024	16	4	1	30.317	0.009	433.498	5.317	3.615	
MatrixMultiplication	2048	4096	1024	16	8	1	30.039	0.009	435.322	5.219	3.434	
MatrixMultiplication	2048	4096	1024	16	16	1	32.171	0.008	448.659	22.717	2.167	
MatrixMultiplication	2048	4096	1024	16	32	1	31.573	0.009	445.868	4.238	2.273	
MatrixMultiplication	2048	4096	1024	16	64	1	30.074	0.01	484.044	4.617	4.22	
MatrixMultiplication	2048	4096	1024	16	128	1	30.255	0.009	486.211	4.642	4.241	
MatrixMultiplication	2048	4096	1024	16	256	1	29.982	0.009	576.227	4.458	4.079	
MatrixMultiplication	2048	4096	1024	16	512	1	30.108	0.009	759.314	5.309	5.285	
MatrixMultiplication	2048	4096	1024	32	1	1	30.088	0.009	406.77	5.512	3.312	
MatrixMultiplication	2048	4096	1024	32	2	1	30.035	0.008	421.694	5.47	2.182	
MatrixMultiplication	2048	4096	1024	32	4	1	32.901	0.009	439.011	5.479	2.17	
MatrixMultiplication	2048	4096	1024	32	8	1	30.054	0.009	425.031	4.685	3.869	
MatrixMultiplication	2048	4096	1024	32	16	1	29.972	0.009	440.458	5.273	3.773	
MatrixMultiplication	2048	4096	1024	32	32	1	30.347	0.008	468.067	5.243	5.189	
MatrixMultiplication	2048	4096	1024	32	64	1	30.006	0.009	472.868	4.656	5.017	
MatrixMultiplication	2048	4096	1024	32	128	1	30.946	0.009	554.357	5.298	5.658	
MatrixMultiplication	2048	4096	1024	32	256	1	29.958	0.009	726.998	4.575	4.073	
MatrixMultiplication	2048	4096	1024	64	1	1	30.416	0.009	394.88	4.676	2.483	
MatrixMultiplication	2048	4096	1024	64	2	1	30.094	0.009	422.806	4.579	2.719	
MatrixMultiplication	2048	4096	1024	64	4	1	32.345	0.009	436.862	6.582	2.039	
MatrixMultiplication	2048	4096	1024	64	8	1	36.554	0.008	430.202	7.157	2.424	
MatrixMultiplication	2048	4096	1024	64	16	1	30.292	0.009	465.551	4.618	4.01	
MatrixMultiplication	2048	4096	1024	64	32	1	30.183	0.009	474.276	5.078	3.83	
MatrixMultiplication	2048	4096	1024	64	64	1	29.999	0.009	545.241	5.116	4.133	
MatrixMultiplication	2048	4096	1024	64	128	1	30.156	0.009	719.793	5.288	5.221	
MatrixMultiplication	2048	4096	1024	128	1	1	30.36	0.009	397.939	5.27	2.732	
MatrixMultiplication	2048	4096	1024	128	2	1	29.843	0.009	405.745	16.843	2.532	
MatrixMultiplication	2048	4096	1024	128	4	1	30.012	0.009	439.596	5.508	3.435	
MatrixMultiplication	2048	4096	1024	128	8	1	30.079	0.009	459.596	5.855	4.798	
MatrixMultiplication	2048	4096	1024	128	16	1	29.953	0.009	459.279	5.264	4.985	
MatrixMultiplication	2048	4096	1024	128	32	1	30.162	0.009	538.79	5.537	5.285	
MatrixMultiplication	2048	4096	1024	128	64	1	29.84	0.009	711.717	6.491	4.112	
MatrixMultiplication	2048	4096	1024	256	1	1	29.955	0.008	404.954	5.06	2.483	
MatrixMultiplication	2048	4096	1024	256	2	1	30.028	0.009	418.022	5.488	3.302	
MatrixMultiplication	2048	4096	1024	256	4	1	29.839	0.009	451.01	4.382	2.266	
MatrixMultiplication	2048	4096	1024	256	8	1	30.05	0.009	471.085	10.151	3.831	
MatrixMultiplication	2048	4096	1024	256	16	1	29.847	0.009	567.808	5.006	4.094	
MatrixMultiplication	2048	4096	1024	256	32	1	29.982	0.009	715.967	4.389	4.141	
MatrixMultiplication	2048	4096	1024	512	1	1	30.48	0.009	398.104	5.473	3.573	
MatrixMultiplication	2048	4096	1024	512	2	1	35.808	0.01	400.135	5.1	2.756	
MatrixMultiplication	2048	4096	1024	512	4	1	31.491	0.01	445.904	4.768	4.949	
MatrixMultiplication	2048	4096	1024	512	8	1	30.265	0.009	535.175	4.806	3.959	
MatrixMultiplication	2048	4096	1024	512	16	1	29.93	0.009	716.413	4.866	4.002	
MatrixMultiplication	2048	4096	1024	1024	1	1	29.925	0.01	395.992	4.589	2.678	
MatrixMultiplication	2048	4096	1024	1024	2	1	29.99	0.009	446.61	5.392	4.637	
MatrixMultiplication	2048	4096	1024	1024	4	1	29.737	0.008	523.381	5.348	5.097	
MatrixMultiplication	2048	4096	1024	1024	8	1	30.133	0.009	695.33	5.049	3.895	
MatrixMultiplication	2048	4096	1024	2048	1	1	31.023	0.008	0.074	7.523	1.544	
MatrixMultiplication	2048	4096	1024	2048	2	1	30.036	0.008	0.06	7.539	1.368	
MatrixMultiplication	2048	4096	1024	2048	4	1	30.062	0.009	0.06	7.541	1.307	
MatrixMultiplication	2048	4096	1024	4096	1	1	30.207	0.009	0.061	7.524	1.315	
MatrixMultiplication	2048	4096	1024	4096	2	1	30.211	0.009	0.062	7.526	1.51	
MatrixMultiplication	2048	4096	1024	8192	1	1	30.029	0.008	0.061	7.51	1.384	
kernel,ImageHeight,ImageWidth,xLocal,yLocal,zLocal,memoryCopyOut,plan,execute,memoryCopyIn,cleanUp,
RotateImage	2048	2048	1	1	1	12.203	0.006	27.259	15.751	152.456	
RotateImage	2048	2048	1	2	1	13.47	0.004	21.403	8.972	113.689	
RotateImage	2048	2048	1	4	1	13.438	0.004	18.299	9.815	114.357	
RotateImage	2048	2048	1	8	1	12.489	0.005	17.257	10.502	114.35	
RotateImage	2048	2048	1	16	1	12.605	0.005	16.347	8.925	115.203	
RotateImage	2048	2048	1	32	1	13.017	0.005	16.911	11.054	118.96	
RotateImage	2048	2048	1	64	1	12.45	0.005	17.671	7.729	116.85	
RotateImage	2048	2048	1	128	1	12.469	0.004	18.851	9.638	112.838	
RotateImage	2048	2048	1	256	1	12.476	0.005	19.364	25.443	113.195	
RotateImage	2048	2048	1	512	1	12.303	0.008	19.837	8.158	116.697	
RotateImage	2048	2048	1	1024	1	12.488	0.005	20.665	10.886	155.403	
RotateImage	2048	2048	1	2048	1	14.626	0.005	23.016	12.509	148.353	
RotateImage	2048	2048	1	4096	1	12.682	0.005	0.041	12.606	113.647	
RotateImage	2048	2048	1	8192	1	12.068	0.015	0.04	12.518	113.666	
RotateImage	2048	2048	2	1	1	12.417	0.005	21.118	8.586	154.364	
RotateImage	2048	2048	2	2	1	14.649	0.005	19.388	14.583	119.76	
RotateImage	2048	2048	2	4	1	12.145	0.005	16.391	13.059	153.275	
RotateImage	2048	2048	2	8	1	14.328	0.006	17.231	10.815	150.84	
RotateImage	2048	2048	2	16	1	12.388	0.004	16.16	17.698	112.86	
RotateImage	2048	2048	2	32	1	12.202	0.004	18.248	16.079	155.735	
RotateImage	2048	2048	2	64	1	15.369	0.005	16.968	7.205	116.08	
RotateImage	2048	2048	2	128	1	11.636	0.005	15.829	8.021	112.821	
RotateImage	2048	2048	2	256	1	12.33	0.005	16.09	21.207	112.987	
RotateImage	2048	2048	2	512	1	12.33	0.005	16.488	8.443	112.643	
RotateImage	2048	2048	2	1024	1	12.15	0.004	16.896	9.736	117.433	
RotateImage	2048	2048	2	2048	1	12.802	0.004	17.869	7.588	112.937	
RotateImage	2048	2048	2	4096	1	12.307	0.005	0.058	12.152	118.928	
RotateImage	2048	2048	4	1	1	14.695	0.007	19.267	6.902	113.53	
RotateImage	2048	2048	4	2	1	12.49	0.005	15.954	26.591	119.4	
RotateImage	2048	2048	4	4	1	12.34	0.005	15.112	7.706	119.773	
RotateImage	2048	2048	4	8	1	12.405	0.004	14.603	10.224	113.308	
RotateImage	2048	2048	4	16	1	12.857	0.004	14.414	7.572	113.645	
RotateImage	2048	2048	4	32	1	12.476	0.005	14.299	26.552	120.124	
RotateImage	2048	2048	4	64	1	12.613	0.005	14.353	7.537	113.004	
RotateImage	2048	2048	4	128	1	12.452	0.005	15.395	24.734	119.186	
RotateImage	2048	2048	4	256	1	12.498	0.006	14.95	10.428	112.947	
RotateImage	2048	2048	4	512	1	12.44	0.005	14.852	9.808	118.261	
RotateImage	2048	2048	4	1024	1	12.604	0.006	15.456	11.019	113.146	
RotateImage	2048	2048	4	2048	1	12.202	0.004	21.903	24.707	115.041	
RotateImage	2048	2048	8	1	1	12.448	0.004	16.018	10.67	160.742	
RotateImage	2048	2048	8	2	1	12.477	0.006	15.458	9.522	115.186	
RotateImage	2048	2048	8	4	1	12.56	0.005	14.386	7.429	114.154	
RotateImage	2048	2048	8	8	1	12.127	0.005	14.116	8.299	119.207	
RotateImage	2048	2048	8	16	1	12.427	0.005	14.976	7.446	113.502	
RotateImage	2048	2048	8	32	1	12.274	0.005	16.878	9.877	114.354	
RotateImage	2048	2048	8	64	1	12.342	0.005	13.96	7.474	114.789	
RotateImage	2048	2048	8	128	1	12.762	0.005	14.265	17.988	157.258	
RotateImage	2048	2048	8	256	1	15.117	0.004	15.631	6.963	113.698	
RotateImage	2048	2048	8	512	1	12.552	0.006	14.633	9.234	117.741	
RotateImage	2048	2048	8	1024	1	12.498	0.004	15.006	7.522	113.131	
RotateImage	2048	2048	16	1	1	12.544	0.005	12.983	11.246	113.068	
RotateImage	2048	2048	16	2	1	12.467	0.004	12.636	6.855	113.551	
RotateImage	2048	2048	16	4	1	12.428	0.005	12.577	8.147	116.86	
RotateImage	2048	2048	16	8	1	12.573	0.004	12.243	8.257	113.054	
RotateImage	2048	2048	16	16	1	12.394	0.005	11.851	10.413	153.591	
RotateImage	2048	2048	16	32	1	12.789	0.005	12.125	7.891	113.556	
RotateImage	2048	2048	16	64	1	12.673	0.004	12.344	8.262	117.421	
RotateImage	2048	2048	16	128	1	12.131	0.004	12.209	7.609	112.824	
RotateImage	2048	2048	16	256	1	12.493	0.005	12.53	9.433	154.335	
RotateImage	2048	2048	16	512	1	13.065	0.004	12.473	9.97	118.179	
RotateImage	2048	2048	32	1	1	12.231	0.004	12.412	12.644	113.765	
RotateImage	2048	2048	32	2	1	12.471	0.004	12.564	8.709	113.31	
RotateImage	2048	2048	32	4	1	12.541	0.005	14.363	12.639	117.475	
RotateImage	2048	2048	32	8	1	12.379	0.004	11.91	7.479	112.923	
RotateImage	2048	2048	32	16	1	12.518	0.005	12.044	18.241	115.83	
RotateImage	2048	2048	32	32	1	12.621	0.005	12.044	7.471	115.311	
RotateImage	2048	2048	32	64	1	12.097	0.005	11.996	12.713	118.497	
RotateImage	2048	2048	32	128	1	12.251	0.006	11.715	7.527	113.358	
RotateImage	2048	2048	32	256	1	12.44	0.005	12.345	14.032	156.544	
RotateImage	2048	2048	64	1	1	12.465	0.005	24.847	10.113	119.42	
RotateImage	2048	2048	64	2	1	12.422	0.005	13.889	8.984	114.792	
RotateImage	2048	2048	64	4	1	12.722	0.005	12.15	8.744	112.797	
RotateImage	2048	2048	64	8	1	12.172	0.005	15.227	9.393	119.325	
RotateImage	2048	2048	64	16	1	12.458	0.006	11.792	9.418	113.713	
RotateImage	2048	2048	64	32	1	12.254	0.006	16.292	15.389	152.77	
RotateImage	2048	2048	64	64	1	12.855	0.004	13.603	10.028	118.594	
RotateImage	2048	2048	64	128	1	12.575	0.005	12.108	11.545	116.05	
RotateImage	2048	2048	128	1	1	12.509	0.004	12.557	10.61	113.964	
RotateImage	2048	2048	128	2	1	12.55	0.004	13.437	7.565	118.129	
RotateImage	2048	2048	128	4	1	12.871	0.004	13.807	11.496	113.462	
RotateImage	2048	2048	128	8	1	12.492	0.005	17.233	12.426	116.742	
RotateImage	2048	2048	128	16	1	12.567	0.005	12.171	7.54	112.895	
RotateImage	2048	2048	128	32	1	12.416	0.004	14.78	22.86	156.688	
RotateImage	2048	2048	128	64	1	14.853	0.005	14.007	9.255	113.403	
RotateImage	2048	2048	256	1	1	12.657	0.005	16.899	10.71	115.988	
RotateImage	2048	2048	256	2	1	12.508	0.005	12.179	9.378	112.711	
RotateImage	2048	2048	256	4	1	12.468	0.005	12.783	7.015	116.468	
RotateImage	2048	2048	256	8	1	13.028	0.006	16.696	7.465	112.824	
RotateImage	2048	2048	256	16	1	12.528	0.005	16.91	21.107	112.883	
RotateImage	2048	2048	256	32	1	12.541	0.005	14.048	7.57	118.854	
RotateImage	2048	2048	512	1	1	12.48	0.005	12.301	9.234	153.432	
RotateImage	2048	2048	512	2	1	14.535	0.005	13.407	7.766	113.408	
RotateImage	2048	2048	512	4	1	12.455	0.005	16.37	9.577	115.695	
RotateImage	2048	2048	512	8	1	12.563	0.005	13.207	6.609	115.677	
RotateImage	2048	2048	512	16	1	12.532	0.004	13.761	29.018	115.032	
RotateImage	2048	2048	1024	1	1	12.435	0.005	12.534	22.363	113.562	
RotateImage	2048	2048	1024	2	1	12.377	0.005	13.362	17.781	118.91	
RotateImage	2048	2048	1024	4	1	12.342	0.005	20.303	9.492	115.331	
RotateImage	2048	2048	1024	8	1	12.568	0.004	20.426	15.199	118.769	
RotateImage	2048	2048	2048	1	1	12.493	0.005	12.873	19.029	112.842	
RotateImage	2048	2048	2048	2	1	14.855	0.006	14.292	14.296	146.978	
RotateImage	2048	2048	2048	4	1	12.273	0.005	16.689	12.131	117.5	
RotateImage	2048	2048	4096	1	1	12.405	0.004	0.059	12.332	113.993	
RotateImage	2048	2048	4096	2	1	12.251	0.005	0.054	12.269	113.158	
RotateImage	2048	2048	8192	1	1	12.23	0.004	0.056	12.243	113.183	
kernel,width,height,xLocal,yLocal,zLocal,memoryCopyOut,plan,execute,memoryCopyIn,cleanUp,
MatrixTranspose	8192	8192	1	1	1	45.404	0.008	320.895	96.728	4.164	
MatrixTranspose	8192	8192	1	2	1	69.879	0.007	235.187	97.2	4.265	
MatrixTranspose	8192	8192	1	4	1	46.09	0.008	192.067	93.439	4.184	
MatrixTranspose	8192	8192	1	8	1	49.077	0.009	193.685	97.836	4.163	
MatrixTranspose	8192	8192	1	16	1	45.016	0.009	325.597	94.841	4.232	
MatrixTranspose	8192	8192	1	32	1	46.995	0.009	322.039	94.452	4.321	
MatrixTranspose	8192	8192	1	64	1	45.222	0.008	322.643	94.732	4.492	
MatrixTranspose	8192	8192	1	128	1	44.919	0.01	320.492	103.482	6.042	
MatrixTranspose	8192	8192	1	256	1	51.511	0.009	324.7	124.587	9.086	
MatrixTranspose	8192	8192	1	512	1	46.187	0.009	323.115	111.918	4.002	
MatrixTranspose	8192	8192	1	1024	1	43.666	0.009	322.824	96.875	4.167	
MatrixTranspose	8192	8192	1	2048	1	47.773	0.009	323.607	106.181	4.307	
MatrixTranspose	8192	8192	1	4096	1	42.345	0.009	324.387	100.684	6.027	
MatrixTranspose	8192	8192	1	8192	1	48.951	0.009	326.548	114.657	6.412	
MatrixTranspose	8192	8192	2	1	1	48.071	0.008	227.316	95.633	5.939	
MatrixTranspose	8192	8192	2	2	1	52.435	0.007	184.525	114.844	4.994	
MatrixTranspose	8192	8192	2	4	1	47.311	0.009	164.107	99.126	6.042	
MatrixTranspose	8192	8192	2	8	1	53.541	0.008	165.891	115.969	4.789	
MatrixTranspose	8192	8192	2	16	1	47.223	0.008	223.459	97.768	4.556	
MatrixTranspose	8192	8192	2	32	1	51.361	0.009	227.912	103.048	6.639	
MatrixTranspose	8192	8192	2	64	1	52.346	0.009	219.864	116.625	4.909	
MatrixTranspose	8192	8192	2	128	1	45.662	0.009	218.56	109.555	4.423	
MatrixTranspose	8192	8192	2	256	1	46.108	0.009	218.399	93.8	4.478	
MatrixTranspose	8192	8192	2	512	1	45.696	0.009	218.145	97.969	6.055	
MatrixTranspose	8192	8192	2	1024	1	50.123	0.007	219.661	113.563	4.766	
MatrixTranspose	8192	8192	2	2048	1	44.556	0.008	218.689	106.934	6.261	
MatrixTranspose	8192	8192	2	4096	1	53.549	0.007	219.909	110.968	4.829	
MatrixTranspose	8192	8192	4	1	1	49.239	0.008	182.359	99.079	4.373	
MatrixTranspose	8192	8192	4	2	1	44.639	0.008	153.356	94.925	4.385	
MatrixTranspose	8192	8192	4	4	1	46.652	0.009	142.52	98.778	6.199	
MatrixTranspose	8192	8192	4	8	1	48.542	0.008	150.292	112.639	6.451	
MatrixTranspose	8192	8192	4	16	1	46.189	0.008	178.375	99.816	4.521	
MatrixTranspose	8192	8192	4	32	1	43.637	0.008	167.228	108.17	6.041	
MatrixTranspose	8192	8192	4	64	1	52.49	0.007	169.883	112.217	4.772	
MatrixTranspose	8192	8192	4	128	1	45.387	0.009	178.094	109.076	4.437	
MatrixTranspose	8192	8192	4	256	1	49.33	0.009	169.935	93.997	4.437	
MatrixTranspose	8192	8192	4	512	1	49.189	0.008	166.433	97.059	4.295	
MatrixTranspose	8192	8192	4	1024	1	49.041	0.009	164.488	94.848	4.34	
MatrixTranspose	8192	8192	4	2048	1	47.684	0.009	167.967	113.201	4.268	
MatrixTranspose	8192	8192	8	1	1	44.361	0.008	149.482	99.03	4.344	
MatrixTranspose	8192	8192	8	2	1	45.53	0.009	143.109	105.984	4.338	
MatrixTranspose	8192	8192	8	4	1	45.347	0.008	140.802	105.299	5.714	
MatrixTranspose	8192	8192	8	8	1	50.554	0.008	144.97	114.95	4.629	
MatrixTranspose	8192	8192	8	16	1	44.764	0.009	149.05	95.454	4.52	
MatrixTranspose	8192	8192	8	32	1	49.447	0.009	146.268	96.039	4.304	
MatrixTranspose	8192	8192	8	64	1	49.071	0.009	140.462	100.138	4.378	
MatrixTranspose	8192	8192	8	128	1	43.875	0.009	143.724	95.566	5.606	
MatrixTranspose	8192	8192	8	256	1	49.052	0.008	147.098	95.03	4.437	
MatrixTranspose	8192	8192	8	512	1	44.089	0.008	141.115	106.121	6.915	
MatrixTranspose	8192	8192	8	1024	1	51.379	0.008	139.225	109.869	4.349	
MatrixTranspose	8192	8192	16	1	1	48.296	0.009	135.387	101.687	5.964	
MatrixTranspose	8192	8192	16	2	1	51.659	0.008	138.031	114.525	4.825	
MatrixTranspose	8192	8192	16	4	1	47.424	0.008	137.197	112.689	4.51	
MatrixTranspose	8192	8192	16	8	1	44.462	0.009	134.699	112.328	4.386	
MatrixTranspose	8192	8192	16	16	1	44.763	0.008	135.047	93.319	4.456	
MatrixTranspose	8192	8192	16	32	1	49.463	0.009	132.111	104.474	6.646	
MatrixTranspose	8192	8192	16	64	1	53.834	0.008	138.059	113.84	5.2	
MatrixTranspose	8192	8192	16	128	1	48.202	0.009	132.979	95.57	4.197	
MatrixTranspose	8192	8192	16	256	1	49.78	0.008	133.685	98.216	5.457	
MatrixTranspose	8192	8192	16	512	1	47.995	0.009	131.182	97.378	4.25	
MatrixTranspose	8192	8192	32	1	1	43.761	0.009	134.876	94.896	4.414	
MatrixTranspose	8192	8192	32	2	1	47.866	0.009	136.601	114.487	4.282	
MatrixTranspose	8192	8192	32	4	1	44.881	0.008	136.958	109.287	4.338	
MatrixTranspose	8192	8192	32	8	1	49.453	0.009	136.736	94.892	4.241	
MatrixTranspose	8192	8192	32	16	1	49.658	0.009	133.107	96.523	4.243	
MatrixTranspose	8192	8192	32	32	1	46.235	0.009	132.992	94.737	4.317	
MatrixTranspose	8192	8192	32	64	1	50.003	0.009	124.32	97.103	4.279	
MatrixTranspose	8192	8192	32	128	1	48.654	0.009	131.89	95.6	6.068	
MatrixTranspose	8192	8192	32	256	1	52.823	0.008	134.82	115.609	4.973	
MatrixTranspose	8192	8192	64	1	1	46.267	0.008	134.817	95.617	4.245	
MatrixTranspose	8192	8192	64	2	1	43.772	0.009	135.882	94.53	4.443	
MatrixTranspose	8192	8192	64	4	1	45.707	0.009	135.288	93.877	4.35	
MatrixTranspose	8192	8192	64	8	1	42.526	0.009	138.523	99.961	4.192	
MatrixTranspose	8192	8192	64	16	1	44.578	0.008	134.406	95.083	4.3	
MatrixTranspose	8192	8192	64	32	1	44.672	0.008	132.875	114.319	4.134	
MatrixTranspose	8192	8192	64	64	1	46.283	0.009	137.799	93.31	6.212	
MatrixTranspose	8192	8192	64	128	1	51.913	0.009	136.787	114.843	4.858	
MatrixTranspose	8192	8192	128	1	1	45.211	0.008	137.179	97.843	4.239	
MatrixTranspose	8192	8192	128	2	1	43.985	0.009	141.934	100.183	4.461	
MatrixTranspose	8192	8192	128	4	1	44.935	0.009	136.84	94.797	4.351	
MatrixTranspose	8192	8192	128	8	1	44.793	0.009	136.072	97.958	6.207	
MatrixTranspose	8192	8192	128	16	1	53.356	0.008	139.063	113.386	4.963	
MatrixTranspose	8192	8192	128	32	1	45.073	0.008	136.62	99.716	4.16	
MatrixTranspose	8192	8192	128	64	1	43.686	0.01	133.075	106.163	4.232	
MatrixTranspose	8192	8192	256	1	1	46.4	0.009	134.916	95.839	4.381	
MatrixTranspose	8192	8192	256	2	1	44.847	0.008	136.525	95.724	4.352	
MatrixTranspose	8192	8192	256	4	1	46.101	0.009	138.986	96.381	6.158	
MatrixTranspose	8192	8192	256	8	1	52.351	0.008	140.834	130.065	5.055	
MatrixTranspose	8192	8192	256	16	1	46.058	0.009	135.932	95.725	4.54	
MatrixTranspose	8192	8192	256	32	1	44.959	0.009	136.591	94.958	6.242	
MatrixTranspose	8192	8192	512	1	1	52.022	0.008	138.726	114.639	4.67	
MatrixTranspose	8192	8192	512	2	1	50.902	0.009	138.123	97.997	4.385	
MatrixTranspose	8192	8192	512	4	1	46.287	0.008	135.927	94.374	4.292	
MatrixTranspose	8192	8192	512	8	1	48.767	0.008	137.066	104.221	5.024	
MatrixTranspose	8192	8192	512	16	1	49.032	0.009	137.305	98.629	6.018	
MatrixTranspose	8192	8192	1024	1	1	51.993	0.007	139.308	114.19	4.943	
MatrixTranspose	8192	8192	1024	2	1	48.005	0.009	136.435	110.746	6.48	
MatrixTranspose	8192	8192	1024	4	1	50.066	0.007	140.376	113.586	9.104	
MatrixTranspose	8192	8192	1024	8	1	49.378	0.009	138.005	103.691	4.156	
MatrixTranspose	8192	8192	2048	1	1	45.074	0.008	135.338	93.377	4.308	
MatrixTranspose	8192	8192	2048	2	1	44.304	0.008	137.605	98.067	4.457	
MatrixTranspose	8192	8192	2048	4	1	44.385	0.009	137.14	96.218	4.313	
MatrixTranspose	8192	8192	4096	1	1	42.83	0.009	136.803	96.688	4.335	
MatrixTranspose	8192	8192	4096	2	1	43.774	0.008	136.95	99.053	5.823	
MatrixTranspose	8192	8192	8192	1	1	48.51	0.008	141.885	112.248	4.875	
kernel,width,height,maskWidth,maskHeight,xLocal,yLocal,zLocal,memoryCopyOut,plan,execute,memoryCopyIn,cleanUp,
Convolution	1024	1024	64	64	1	1	1	7.889	0.004	528.689	1.142	1.262	
Convolution	1024	1024	64	64	2	1	1	8.005	0.004	526.101	0.819	1.061	
Convolution	1024	1024	64	64	4	1	1	9.327	0.007	525.329	0.909	1.199	
Convolution	1024	1024	64	64	8	1	1	8.668	0.007	523.307	0.854	1.171	
Convolution	1024	1024	64	64	16	1	1	8.679	0.008	126.661	0.91	1.149	
Convolution	1024	1024	64	64	32	1	1	7.887	0.004	127.945	0.893	1.09	
Convolution	1024	1024	64	64	64	1	1	8.595	0.008	127.584	0.891	1.128	
Convolution	1024	1024	64	64	128	1	1	7.331	0.004	133.943	0.873	0.975	
Convolution	1024	1024	64	64	256	1	1	7.243	0.004	128.705	0.901	1.043	
Convolution	1024	1024	64	64	512	1	1	8.822	0.008	135.546	0.898	1.094	
Convolution	1024	1024	64	64	1024	1	1	8.934	0.007	182.336	0.849	1.165	
Convolution	1024	1024	64	64	2048	1	1	9.482	0.008	187.724	0.923	2.816	
Convolution	1024	1024	64	64	4096	1	1	7.549	0.004	194.037	0.868	2.942	
Convolution	1024	1024	64	64	8192	1	1	7.82	0.004	197.9	0.884	2.678	
